second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
180;9;10;9;0,048648648;0,048648648;0,047686357;0,047686357;0,02934;684;0,054045513;0,054045513;0;0;9;0;1
180;10;11;117;0,78918916;0,632432461;0,791970432;0,636140466;0,39143;7488;0,765802801;0,591656148;0;117;0;18369;1
180;10;5;29;0,78918916;0,156756759;0,791970432;0,155829981;0,09589;2204;0,765802801;0,174146652;0;0;29;0;1
180;5;2;3;0,016216217;0,016216217;0,015424292;0,015424292;0,00949;228;0,01801517;0,01801517;0;0;3;0;1
180;2;0;27;0,145945951;0,145945951;0,144918904;0,144918904;0,08917;2052;0,16213654;0,16213654;0;0;27;0;1
181;10;11;156;1;1;1;1;0,99263;9984;1;1;0;156;0;18525;1
182;10;11;156;0,897058845;0,867647052;0,876383305;0,848427057;0,53368;9984;0,862131953;0,813604057;0;156;0;18681;1
182;10;4;27;0,897058845;0,132352948;0,876383305;0,151572928;0,1116;2754;0,862131953;0,186395943;27;0;0;0;1
182;5;11;21;0,102941178;0,867647052;0,123616695;0,848427057;0,09102;2037;0,137868017;0,813604057;21;0;0;0;1
183;5;11;9;0,043689322;1;0,16180484;1;0,16191;873;0,053066682;1;9;0;0;0;1
183;9;11;30;0,145631075;1;0,12397261;1;0,12405;2910;0,176888943;1;30;0;0;0;1
183;4;11;30;0,145631075;1;0,087695755;1;0,08775;2910;0,176888943;1;30;0;0;0;1
183;6;11;30;0,145631075;1;0,274554342;1;0,27473;2910;0,176888943;1;30;0;0;0;1
183;10;11;107;0,519417465;1;0,351972431;1;0,3522;6848;0,416266501;1;0;107;0;18788;1
184;10;11;205;0,927601814;0,927601814;0,933572173;0,933572173;0,93434;13120;0,889370918;0,889370918;0;205;0;18993;1
184;9;8;16;0,072398193;0,072398193;0,066427812;0,066427812;0,06648;1632;0,110629067;0,110629067;16;0;0;0;1
185;9;8;15;0,087719299;0,087719299;0,072478294;0,072478294;0,06178;1530;0,132881716;0,132881716;15;0;0;0;1
185;10;11;156;0,912280679;0,912280679;0,927521706;0,927521706;0,79065;9984;0,867118299;0,867118299;0;156;0;19149;1
186;4;11;30;0,161290318;1;0,196885601;1;0,21704;2910;0,225686371;1;30;0;0;0;1
186;10;11;156;0,838709652;1;0,803114414;1;0,88533;9984;0,774313629;1;0;156;0;19305;1
187;5;11;30;0,138248846;1;0,080478333;1;0,07147;2910;0,18300736;1;30;0;0;0;1
187;9;11;30;0,138248846;1;0,153448328;1;0,13628;2910;0,18300736;1;30;0;0;0;1
187;10;11;156;0,718894005;1;0,761193752;1;0,67601;9984;0,627885044;1;0;156;0;19461;1
187;6;11;1;0,004608295;1;0,004879558;1;0,00433;97;0,006100245;1;1;0;0;0;1
188;6;11;29;0,156756759;1;0,198968291;1;0,24248;2813;0,219817147;1;29;0;0;0;1
188;10;11;156;0,843243241;1;0,801031709;1;0,9762;9984;0,780182838;1;0;156;0;19617;1
189;10;11;156;1;1;1;1;0,99997;9984;1;1;0;156;0;19773;1
190;10;11;156;0,725581408;1;0,80458492;1;0,65175;9984;0,635640144;1;0;156;0;19929;1
190;5;11;30;0,139534891;1;0,114755027;1;0,09296;2910;0,185267717;1;30;0;0;0;1
190;6;11;29;0,134883717;1;0,080660045;1;0,06534;2813;0,179092124;1;29;0;0;0;1
191;9;11;30;0,089285716;0,59523809;0,206203163;0,676318944;0,16962;2910;0,103470348;0,506755769;30;0;0;0;1
191;1;0;136;0,40476191;0,40476191;0,323681086;0,323681086;0,26625;13872;0,493244201;0,493244201;136;0;0;0;1
191;10;11;156;0,464285702;0,59523809;0,396360457;0,676318944;0,32603;9984;0,354999274;0,506755769;0;156;0;20085;1
191;4;11;14;0,041666668;0,59523809;0,073755287;0,676318944;0,06067;1358;0,048286162;0,506755769;14;0;0;0;1
192;4;11;16;0,093023255;1;0,192608178;1;0,23474;1552;0,134535372;1;16;0;0;0;1
192;10;11;156;0,906976759;1;0,807391822;1;0,98401;9984;0,865464628;1;0;156;0;20241;1
193;10;11;156;1;1;1;1;1,00026;9984;1;1;0;156;0;20397;1
194;10;11;156;0,857142866;1;0,8558743;1;0,66917;9984;0,798336804;1;0;156;0;20553;1
194;9;11;26;0,142857149;1;0,144125685;1;0,11269;2522;0,201663196;1;26;0;0;0;1
195;9;11;4;0,018181818;1;0,025844045;1;0,03188;388;0,023962451;1;4;0;0;0;1
195;4;11;30;0,13636364;1;0,108596951;1;0,13394;2910;0,179718375;1;30;0;0;0;1
195;5;11;30;0,13636364;1;0,225680739;1;0,27835;2910;0,179718375;1;30;0;0;0;1
195;10;11;156;0,709090889;1;0,639878273;1;0,78922;9984;0,616600811;1;0;156;0;20709;1
196;10;11;156;1;1;1;1;0,76933;9984;1;1;0;156;0;20865;1
197;6;11;30;0,161290318;1;0,183904871;1;0,22348;2910;0,225686371;1;30;0;0;0;1
197;10;11;156;0,838709652;1;0,816095114;1;0,99171;9984;0,774313629;1;0;156;0;21021;1
198;10;11;156;0,838709652;1;0,515000582;1;0,51915;9984;0,774313629;1;0;156;0;21177;1
198;6;11;30;0,161290318;1;0,484999388;1;0,48891;2910;0,225686371;1;30;0;0;0;1
199;10;11;156;0,838709652;1;0,559838891;1;0,55997;9984;0,774313629;1;0;156;0;21333;1
