second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
529;1;0;23;0,479166657;0,479166657;0,479922771;0,479922771;0,07587;1748;0,479166657;0,479166657;0;0;23;0;0
537;1;4;28;0,933333337;0,933333337;0,936821342;0,936821342;0,11584;2856;0,933333337;0,933333337;28;0;0;0;0
537;5;7;2;0,06666667;0,06666667;0,063178681;0,063178681;0,00781;204;0,06666667;0,06666667;2;0;0;0;0
542;4;1;5;0,185185179;0,185185179;0,181693047;0,181693047;0,01611;380;0,185185179;0,185185179;0;0;5;0;0
542;1;0;22;0,814814806;0,814814806;0,818306923;0,818306923;0,07257;1672;0,814814806;0,814814806;0;0;22;0;0
546;7;11;30;1;1;1;1;9,78979;2910;1;1;30;0;0;0;0
556;10;11;30;1;1;1;1;0,88409;2910;1;1;30;0;0;0;0
557;2;3;27;1;1;1;1;0,11163;2754;1;1;27;0;0;0;0
558;6;10;24;0,180451125;0,548872173;0,203831658;0,586055279;0,07922;1824;0,160253033;0,59936744;0;0;24;0;0
558;10;4;2;0,015037594;0,015037594;0,016017588;0,016017588;0,00623;152;0,013354419;0,013354419;0;0;2;0;0
558;4;1;23;0,172932327;0,172932327;0,195037693;0,195037693;0,07581;1748;0,153575823;0,153575823;0;0;23;0;0
558;1;0;35;0,263157904;0,263157904;0,202889442;0,202889442;0,07886;2660;0,233702332;0,233702332;0;0;35;0;0
558;9;10;49;0,368421048;0,548872173;0,382223606;0,586055279;0,14856;4998;0,439114392;0,59936744;49;0;0;0;0
559;9;10;19;0,655172408;0,655172408;0,722910225;0,722910225;0,08551;1938;0,718309879;0,718309879;19;0;0;0;0
559;1;0;10;0,344827592;0,344827592;0,277089775;0,277089775;0,03278;760;0,28169015;0,28169015;0;0;10;0;0
560;9;10;16;0,25;0,25;0,249637991;0,249637991;0,05261;1216;0,25;0,25;0;0;16;0;0
560;10;4;2;0,03125;0,03125;0,029249927;0,029249927;0,00616;152;0,03125;0,03125;0;0;2;0;0
560;4;1;24;0,375;0,375;0,376194626;0,376194626;0,07928;1824;0,375;0,375;0;0;24;0;0
560;1;0;22;0,34375;0,34375;0,344917476;0,344917476;0,07269;1672;0,34375;0,34375;0;0;22;0;0
561;3;2;34;0,666666687;0,666666687;0,667754829;0,667754829;0,11237;2584;0,666666687;0,666666687;0;0;34;0;0
561;2;0;17;0,333333343;0,333333343;0,332245201;0,332245201;0,05591;1292;0,333333343;0,333333343;0;0;17;0;0
565;7;5;30;1;1;1;1;0,12402;3060;1;1;30;0;0;0;0
567;8;9;30;1;1;1;1;0,12402;3060;1;1;30;0;0;0;0
574;3;5;28;1;1;1;1;0,11572;2856;1;1;28;0;0;0;0
582;6;7;18;1;1;1;1;0,07422;1836;1;1;18;0;0;0;0
587;10;9;9;1;1;1;1;0,03326;918;1;1;9;0;0;0;0
;;Ortalama;21,29906542;0,625770531;0,642999508;0,62710869;0,643211395;0,900493972;1900,252336;0,626566099;0,643473001;12,36448598;0;8,934579439;0;
;;Medyan;23;0,57662338;0,6340909;0,66817975;0,72743842;0,079025;1824;0,598287195;0,62863189;5;0;0;0;
;;Maksimum;94;1;1;1;1;16,99118;7144;1;1;49;0;94;0;
;;Minimum;1;0,015037594;0,015037594;0,006622245;0,006622245;0,00284;76;0,013354419;0,013354419;0;0;0;0;
;;Standart Sapma;11,57682236;0,354390439;0,359130764;0,369022177;0,371131861;2,321166009;1051,003117;0,355323635;0,360374604;13,54380306;0;13,13653189;0;
;;Çarpýklýk;1,003344085;-0,16277744;-0,255931839;-0,25436079;-0,3185503;3,878469953;0,449097113;-0,177365534;-0,271009342;0,411032696;#SAYI/0!;2,117990034;#SAYI/0!;
;;Basýklýk;6,635185424;-1,553374943;-1,544379077;-1,581268715;-1,572947521;17,34765404;1,857609963;-1,550364952;-1,538879639;-1,54764101;#SAYI/0!;8,086702879;#SAYI/0!;
